step,price,density
300,29.28017149925232,0.0
300,30.67577645301819,0.0
300,32.07138140678406,0.0
300,33.46698636054993,0.0
300,34.8625913143158,0.0
300,36.25819626808167,0.0
300,37.65380122184754,0.0
300,39.049406175613406,0.0
300,40.445011129379274,0.0
300,41.84061608314514,0.0
300,43.23622103691101,0.0
300,44.63182599067688,0.0
300,46.02743094444275,0.0
300,47.423035898208624,0.0
300,48.81864085197449,0.0
300,50.21424580574036,0.0
300,51.60985075950623,0.0
300,53.0054557132721,0.0
300,54.40106066703797,0.0
300,55.796665620803836,0.0
300,57.192270574569704,0.0
300,58.58787552833557,0.0
300,59.98348048210144,0.0
300,61.37908543586731,0.0
300,62.77469038963318,0.0
300,64.17029534339906,0.0
300,65.56590029716492,0.0
300,66.9615052509308,0.0
300,68.35711020469665,0.0
300,69.75271515846254,0.0
300,71.14832011222839,0.0
300,72.54392506599427,0.0
300,73.93953001976013,0.0
300,75.33513497352601,0.0
300,76.73073992729186,0.0
300,78.12634488105775,0.0
300,79.5219498348236,0.0
300,80.91755478858948,0.0
300,82.31315974235534,0.0
300,83.70876469612122,0.0
300,85.10436964988709,0.0
300,86.49997460365296,0.0
300,87.89557955741884,0.0
300,89.2911845111847,0.0
300,90.68678946495058,0.0
300,92.08239441871643,0.0
300,93.47799937248232,1.0
300,94.87360432624817,0.0
300,96.26920928001405,0.5394269229453309
300,97.66481423377991,0.46057307705466904
300,99.06041918754579,0.0
300,100.45602414131164,0.0
300,101.85162909507753,0.7984319906247117
300,103.24723404884338,0.20156800937528832
300,104.64283900260926,0.0
300,106.03844395637512,0.0
300,107.434048910141,0.0
300,108.82965386390686,0.0
300,110.22525881767274,0.0
300,111.6208637714386,0.0
300,113.01646872520448,0.0
300,114.41207367897034,0.0
300,115.80767863273621,0.0
300,117.2032835865021,0.0
300,118.59888854026795,0.0
300,119.99449349403383,0.0
300,121.39009844779969,0.0
300,122.78570340156557,0.0
300,124.18130835533142,0.0
300,125.5769133090973,0.0
300,126.97251826286316,0.0
300,128.36812321662904,0.0
300,129.76372817039493,0.0
300,131.15933312416075,0.0
300,132.55493807792664,0.0
300,133.95054303169252,0.0
300,135.3461479854584,0.0
300,136.74175293922423,0.0
300,138.1373578929901,2.0
300,139.532962846756,0.0
300,140.92856780052188,0.0
300,142.32417275428773,0.0
300,143.71977770805358,0.0
300,145.11538266181947,0.0
300,146.51098761558535,0.8704966040511886
300,147.9065925693512,1.1295033959488114
300,149.30219752311706,3.0

400,11.13730710029602,0.0
400,12.532912054061889,0.0
400,13.92851700782776,0.0
400,15.32412196159363,0.0
400,16.719726915359498,0.0
400,18.115331869125367,0.0
400,19.51093682289124,0.0
400,20.906541776657107,0.0
400,22.302146730422976,0.0
400,23.697751684188844,0.0
400,25.093356637954713,0.0
400,26.48896159172058,0.0
400,27.88456654548645,0.0
400,29.28017149925232,0.0
400,30.67577645301819,0.0
400,32.07138140678406,0.0
400,33.46698636054993,0.0
400,34.8625913143158,0.0
400,36.25819626808167,0.0
400,37.65380122184754,0.0
400,39.049406175613406,0.0
400,40.445011129379274,0.0
400,41.84061608314514,0.0
400,43.23622103691101,0.0
400,44.63182599067688,0.0
400,46.02743094444275,0.0
400,47.423035898208624,0.0
400,48.81864085197449,0.0
400,50.21424580574036,0.0
400,51.60985075950623,0.0
400,53.0054557132721,0.0
400,54.40106066703797,0.0
400,55.796665620803836,0.0
400,57.192270574569704,0.0
400,58.58787552833557,0.0
400,59.98348048210144,0.0
400,61.37908543586731,0.0
400,62.77469038963318,0.0
400,64.17029534339906,0.0
400,65.56590029716492,0.0
400,66.9615052509308,0.0
400,68.35711020469665,0.0
400,69.75271515846254,0.0
400,71.14832011222839,0.0
400,72.54392506599427,0.0
400,73.93953001976013,0.0
400,75.33513497352601,0.0
400,76.73073992729186,0.0
400,78.12634488105775,0.0
400,79.5219498348236,0.0
400,80.91755478858948,0.0
400,82.31315974235534,0.0
400,83.70876469612122,0.0
400,85.10436964988709,0.0
400,86.49997460365296,0.0
400,87.89557955741884,0.0
400,89.2911845111847,0.0
400,90.68678946495058,0.0
400,92.08239441871643,0.0
400,93.47799937248232,0.0
400,94.87360432624817,0.0
400,96.26920928001405,0.0
400,97.66481423377991,0.0
400,99.06041918754579,0.0
400,100.45602414131164,0.0
400,101.85162909507753,0.0
400,103.24723404884338,0.0
400,104.64283900260926,0.0
400,106.03844395637512,0.0
400,107.434048910141,0.0
400,108.82965386390686,0.0
400,110.22525881767274,0.0
400,111.6208637714386,0.0
400,113.01646872520448,0.0
400,114.41207367897034,0.0
400,115.80767863273621,0.0
400,117.2032835865021,0.0
400,118.59888854026795,0.0
400,119.99449349403383,0.0
400,121.39009844779969,0.0
400,122.78570340156557,0.0
400,124.18130835533142,0.0
400,125.5769133090973,0.0
400,126.97251826286316,0.0
400,128.36812321662904,0.0
400,129.76372817039493,0.0
400,131.15933312416075,0.0
400,132.55493807792664,0.0
400,133.95054303169252,0.0
400,135.3461479854584,0.0
400,136.74175293922423,0.0
400,138.1373578929901,0.0
400,139.532962846756,0.0
400,140.92856780052188,0.0
400,142.32417275428773,1.0
400,143.71977770805358,0.0
400,145.11538266181947,0.0
400,146.51098761558535,1.0
400,147.9065925693512,1.0
400,149.30219752311706,7.0

500,11.13730710029602,0.0
500,12.532912054061889,0.0
500,13.92851700782776,0.0
500,15.32412196159363,0.0
500,16.719726915359498,0.0
500,18.115331869125367,0.0
500,19.51093682289124,0.0
500,20.906541776657107,0.0
500,22.302146730422976,0.0
500,23.697751684188844,0.0
500,25.093356637954713,0.0
500,26.48896159172058,0.0
500,27.88456654548645,0.0
500,29.28017149925232,0.0
500,30.67577645301819,0.0
500,32.07138140678406,0.0
500,33.46698636054993,0.0
500,34.8625913143158,0.0
500,36.25819626808167,0.0
500,37.65380122184754,0.0
500,39.049406175613406,0.0
500,40.445011129379274,0.0
500,41.84061608314514,0.0
500,43.23622103691101,0.0
500,44.63182599067688,0.0
500,46.02743094444275,0.0
500,47.423035898208624,0.0
500,48.81864085197449,0.0
500,50.21424580574036,0.0
500,51.60985075950623,0.0
500,53.0054557132721,0.0
500,54.40106066703797,0.0
500,55.796665620803836,0.0
500,57.192270574569704,0.0
500,58.58787552833557,0.0
500,59.98348048210144,0.0
500,61.37908543586731,0.0
500,62.77469038963318,0.0
500,64.17029534339906,0.0
500,65.56590029716492,0.0
500,66.9615052509308,0.0
500,68.35711020469665,0.0
500,69.75271515846254,0.0
500,71.14832011222839,0.0
500,72.54392506599427,0.0
500,73.93953001976013,0.0
500,75.33513497352601,0.0
500,76.73073992729186,0.0
500,78.12634488105775,0.0
500,79.5219498348236,0.0
500,80.91755478858948,0.0
500,82.31315974235534,0.0
500,83.70876469612122,0.0
500,85.10436964988709,0.0
500,86.49997460365296,0.0
500,87.89557955741884,0.0
500,89.2911845111847,0.0
500,90.68678946495058,0.0
500,92.08239441871643,0.0
500,93.47799937248232,0.0
500,94.87360432624817,0.0
500,96.26920928001405,0.0
500,97.66481423377991,0.0
500,99.06041918754579,0.0
500,100.45602414131164,0.0
500,101.85162909507753,0.0
500,103.24723404884338,0.0
500,104.64283900260926,0.0
500,106.03844395637512,0.0
500,107.434048910141,0.0
500,108.82965386390686,0.0
500,110.22525881767274,0.0
500,111.6208637714386,0.0
500,113.01646872520448,0.0
500,114.41207367897034,0.0
500,115.80767863273621,0.0
500,117.2032835865021,0.0
500,118.59888854026795,0.0
500,119.99449349403383,0.0
500,121.39009844779969,0.0
500,122.78570340156557,0.0
500,124.18130835533142,0.0
500,125.5769133090973,0.0
500,126.97251826286316,0.0
500,128.36812321662904,0.0
500,129.76372817039493,0.0
500,131.15933312416075,0.0
500,132.55493807792664,0.0
500,133.95054303169252,0.0
500,135.3461479854584,0.0
500,136.74175293922423,0.0
500,138.1373578929901,0.0
500,139.532962846756,0.0
500,140.92856780052188,0.0
500,142.32417275428773,1.0
500,143.71977770805358,0.0
500,145.11538266181947,1.0
500,146.51098761558535,1.0
500,147.9065925693512,1.0
500,149.30219752311706,6.0

600,11.13730710029602,0.0
600,12.532912054061889,0.0
600,13.92851700782776,0.0
600,15.32412196159363,0.0
600,16.719726915359498,0.0
600,18.115331869125367,0.0
600,19.51093682289124,0.0
600,20.906541776657107,0.0
600,22.302146730422976,0.0
600,23.697751684188844,0.0
600,25.093356637954713,0.0
600,26.48896159172058,0.0
600,27.88456654548645,0.0
600,29.28017149925232,0.0
600,30.67577645301819,0.0
600,32.07138140678406,0.0
600,33.46698636054993,0.0
600,34.8625913143158,0.0
600,36.25819626808167,0.0
600,37.65380122184754,0.0
600,39.049406175613406,0.0
600,40.445011129379274,0.0
600,41.84061608314514,0.0
600,43.23622103691101,0.0
600,44.63182599067688,0.0
600,46.02743094444275,0.0
600,47.423035898208624,0.0
600,48.81864085197449,0.0
600,50.21424580574036,0.0
600,51.60985075950623,0.0
600,53.0054557132721,0.0
600,54.40106066703797,0.0
600,55.796665620803836,0.0
600,57.192270574569704,0.0
600,58.58787552833557,0.0
600,59.98348048210144,0.0
600,61.37908543586731,0.0
600,62.77469038963318,0.0
600,64.17029534339906,0.0
600,65.56590029716492,0.0
600,66.9615052509308,0.0
600,68.35711020469665,0.0
600,69.75271515846254,0.0
600,71.14832011222839,0.0
600,72.54392506599427,0.0
600,73.93953001976013,0.0
600,75.33513497352601,0.0
600,76.73073992729186,0.0
600,78.12634488105775,0.0
600,79.5219498348236,0.0
600,80.91755478858948,0.0
600,82.31315974235534,0.0
600,83.70876469612122,0.0
600,85.10436964988709,0.0
600,86.49997460365296,0.0
600,87.89557955741884,0.0
600,89.2911845111847,0.0
600,90.68678946495058,0.0
600,92.08239441871643,0.0
600,93.47799937248232,0.0
600,94.87360432624817,0.0
600,96.26920928001405,0.0
600,97.66481423377991,0.0
600,99.06041918754579,0.0
600,100.45602414131164,0.0
600,101.85162909507753,0.0
600,103.24723404884338,0.0
600,104.64283900260926,0.0
600,106.03844395637512,0.0
600,107.434048910141,0.0
600,108.82965386390686,0.0
600,110.22525881767274,0.0
600,111.6208637714386,0.0
600,113.01646872520448,0.0
600,114.41207367897034,0.0
600,115.80767863273621,0.0
600,117.2032835865021,0.0
600,118.59888854026795,0.0
600,119.99449349403383,0.0
600,121.39009844779969,0.0
600,122.78570340156557,0.0
600,124.18130835533142,0.0
600,125.5769133090973,0.0
600,126.97251826286316,0.0
600,128.36812321662904,0.0
600,129.76372817039493,0.0
600,131.15933312416075,0.0
600,132.55493807792664,0.0
600,133.95054303169252,0.0
600,135.3461479854584,0.0
600,136.74175293922423,0.0
600,138.1373578929901,0.0
600,139.532962846756,0.0
600,140.92856780052188,0.0
600,142.32417275428773,0.005061397985043043
600,143.71977770805358,0.994938602014957
600,145.11538266181947,0.0
600,146.51098761558535,0.0
600,147.9065925693512,3.201040267282531
600,149.30219752311706,5.798959732717469

700,11.13730710029602,0.0
700,12.532912054061889,0.0
700,13.92851700782776,0.0
700,15.32412196159363,0.0
700,16.719726915359498,0.0
700,18.115331869125367,0.0
700,19.51093682289124,0.0
700,20.906541776657107,0.0
700,22.302146730422976,0.0
700,23.697751684188844,0.0
700,25.093356637954713,0.0
700,26.48896159172058,0.0
700,27.88456654548645,0.0
700,29.28017149925232,0.0
700,30.67577645301819,0.0
700,32.07138140678406,0.0
700,33.46698636054993,0.0
700,34.8625913143158,0.0
700,36.25819626808167,0.0
700,37.65380122184754,0.0
700,39.049406175613406,0.0
700,40.445011129379274,0.0
700,41.84061608314514,0.0
700,43.23622103691101,0.0
700,44.63182599067688,0.0
700,46.02743094444275,0.0
700,47.423035898208624,0.0
700,48.81864085197449,0.0
700,50.21424580574036,0.0
700,51.60985075950623,0.0
700,53.0054557132721,0.0
700,54.40106066703797,0.0
700,55.796665620803836,0.0
700,57.192270574569704,0.0
700,58.58787552833557,0.0
700,59.98348048210144,0.0
700,61.37908543586731,0.0
700,62.77469038963318,0.0
700,64.17029534339906,0.0
700,65.56590029716492,0.0
700,66.9615052509308,0.0
700,68.35711020469665,0.0
700,69.75271515846254,0.0
700,71.14832011222839,0.0
700,72.54392506599427,0.0
700,73.93953001976013,0.0
700,75.33513497352601,0.0
700,76.73073992729186,0.0
700,78.12634488105775,0.0
700,79.5219498348236,0.0
700,80.91755478858948,0.0
700,82.31315974235534,0.0
700,83.70876469612122,0.0
700,85.10436964988709,0.0
700,86.49997460365296,0.0
700,87.89557955741884,0.0
700,89.2911845111847,0.0
700,90.68678946495058,0.0
700,92.08239441871643,0.0
700,93.47799937248232,0.0
700,94.87360432624817,0.0
700,96.26920928001405,0.0
700,97.66481423377991,0.0
700,99.06041918754579,0.0
700,100.45602414131164,0.0
700,101.85162909507753,0.0
700,103.24723404884338,0.0
700,104.64283900260926,0.0
700,106.03844395637512,0.0
700,107.434048910141,0.0
700,108.82965386390686,0.0
700,110.22525881767274,0.0
700,111.6208637714386,0.0
700,113.01646872520448,0.0
700,114.41207367897034,0.0
700,115.80767863273621,0.0
700,117.2032835865021,0.0
700,118.59888854026795,0.0
700,119.99449349403383,0.0
700,121.39009844779969,0.0
700,122.78570340156557,0.0
700,124.18130835533142,0.0
700,125.5769133090973,0.0
700,126.97251826286316,0.0
700,128.36812321662904,0.0
700,129.76372817039493,0.0
700,131.15933312416075,0.0
700,132.55493807792664,0.0
700,133.95054303169252,0.0
700,135.3461479854584,0.0
700,136.74175293922423,0.0
700,138.1373578929901,0.0
700,139.532962846756,0.0
700,140.92856780052188,0.0
700,142.32417275428773,0.0
700,143.71977770805358,0.0
700,145.11538266181947,0.0
700,146.51098761558535,0.0
700,147.9065925693512,1.0
700,149.30219752311706,9.0

800,11.13730710029602,0.0
800,12.532912054061889,0.0
800,13.92851700782776,0.0
800,15.32412196159363,0.0
800,16.719726915359498,0.0
800,18.115331869125367,0.0
800,19.51093682289124,0.0
800,20.906541776657107,0.0
800,22.302146730422976,0.0
800,23.697751684188844,0.0
800,25.093356637954713,0.0
800,26.48896159172058,0.0
800,27.88456654548645,0.0
800,29.28017149925232,0.0
800,30.67577645301819,0.0
800,32.07138140678406,0.0
800,33.46698636054993,0.0
800,34.8625913143158,0.0
800,36.25819626808167,0.0
800,37.65380122184754,0.0
800,39.049406175613406,0.0
800,40.445011129379274,0.0
800,41.84061608314514,0.0
800,43.23622103691101,0.0
800,44.63182599067688,0.0
800,46.02743094444275,0.0
800,47.423035898208624,0.0
800,48.81864085197449,0.0
800,50.21424580574036,0.0
800,51.60985075950623,0.0
800,53.0054557132721,0.0
800,54.40106066703797,0.0
800,55.796665620803836,0.0
800,57.192270574569704,0.0
800,58.58787552833557,0.0
800,59.98348048210144,0.0
800,61.37908543586731,0.0
800,62.77469038963318,0.0
800,64.17029534339906,0.0
800,65.56590029716492,0.0
800,66.9615052509308,0.0
800,68.35711020469665,0.0
800,69.75271515846254,0.0
800,71.14832011222839,0.0
800,72.54392506599427,0.0
800,73.93953001976013,0.0
800,75.33513497352601,0.0
800,76.73073992729186,0.0
800,78.12634488105775,0.0
800,79.5219498348236,0.0
800,80.91755478858948,0.0
800,82.31315974235534,0.0
800,83.70876469612122,0.0
800,85.10436964988709,0.0
800,86.49997460365296,0.0
800,87.89557955741884,0.0
800,89.2911845111847,0.0
800,90.68678946495058,0.0
800,92.08239441871643,0.0
800,93.47799937248232,0.0
800,94.87360432624817,0.0
800,96.26920928001405,0.0
800,97.66481423377991,0.0
800,99.06041918754579,0.0
800,100.45602414131164,0.0
800,101.85162909507753,0.0
800,103.24723404884338,0.0
800,104.64283900260926,0.0
800,106.03844395637512,0.0
800,107.434048910141,0.0
800,108.82965386390686,0.0
800,110.22525881767274,0.0
800,111.6208637714386,0.0
800,113.01646872520448,0.0
800,114.41207367897034,0.0
800,115.80767863273621,0.0
800,117.2032835865021,0.0
800,118.59888854026795,0.0
800,119.99449349403383,0.0
800,121.39009844779969,0.0
800,122.78570340156557,0.0
800,124.18130835533142,0.0
800,125.5769133090973,0.0
800,126.97251826286316,0.0
800,128.36812321662904,0.0
800,129.76372817039493,0.0
800,131.15933312416075,0.0
800,132.55493807792664,0.0
800,133.95054303169252,0.0
800,135.3461479854584,0.0
800,136.74175293922423,0.0
800,138.1373578929901,0.0
800,139.532962846756,0.0
800,140.92856780052188,0.0
800,142.32417275428773,0.0
800,143.71977770805358,0.0
800,145.11538266181947,0.0
800,146.51098761558535,0.0
800,147.9065925693512,0.0
800,149.30219752311706,10.0

900,11.13730710029602,0.0
900,12.532912054061889,0.0
900,13.92851700782776,0.0
900,15.32412196159363,0.0
900,16.719726915359498,0.0
900,18.115331869125367,0.0
900,19.51093682289124,0.0
900,20.906541776657107,0.0
900,22.302146730422976,0.0
900,23.697751684188844,0.0
900,25.093356637954713,0.0
900,26.48896159172058,0.0
900,27.88456654548645,0.0
900,29.28017149925232,0.0
900,30.67577645301819,0.0
900,32.07138140678406,0.0
900,33.46698636054993,0.0
900,34.8625913143158,0.0
900,36.25819626808167,0.0
900,37.65380122184754,0.0
900,39.049406175613406,0.0
900,40.445011129379274,0.0
900,41.84061608314514,0.0
900,43.23622103691101,0.0
900,44.63182599067688,0.0
900,46.02743094444275,0.0
900,47.423035898208624,0.0
900,48.81864085197449,0.0
900,50.21424580574036,0.0
900,51.60985075950623,0.0
900,53.0054557132721,0.0
900,54.40106066703797,0.0
900,55.796665620803836,0.0
900,57.192270574569704,0.0
900,58.58787552833557,0.0
900,59.98348048210144,0.0
900,61.37908543586731,0.0
900,62.77469038963318,0.0
900,64.17029534339906,0.0
900,65.56590029716492,0.0
900,66.9615052509308,0.0
900,68.35711020469665,0.0
900,69.75271515846254,0.0
900,71.14832011222839,0.0
900,72.54392506599427,0.0
900,73.93953001976013,0.0
900,75.33513497352601,0.0
900,76.73073992729186,0.0
900,78.12634488105775,0.0
900,79.5219498348236,0.0
900,80.91755478858948,0.0
900,82.31315974235534,0.0
900,83.70876469612122,0.0
900,85.10436964988709,0.0
900,86.49997460365296,0.0
900,87.89557955741884,0.0
900,89.2911845111847,0.0
900,90.68678946495058,0.0
900,92.08239441871643,0.0
900,93.47799937248232,0.0
900,94.87360432624817,0.0
900,96.26920928001405,0.0
900,97.66481423377991,0.0
900,99.06041918754579,0.0
900,100.45602414131164,0.0
900,101.85162909507753,0.0
900,103.24723404884338,0.0
900,104.64283900260926,0.0
900,106.03844395637512,0.0
900,107.434048910141,0.0
900,108.82965386390686,0.0
900,110.22525881767274,0.0
900,111.6208637714386,0.0
900,113.01646872520448,0.0
900,114.41207367897034,0.0
900,115.80767863273621,0.0
900,117.2032835865021,0.0
900,118.59888854026795,0.0
900,119.99449349403383,0.0
900,121.39009844779969,0.0
900,122.78570340156557,0.0
900,124.18130835533142,0.0
900,125.5769133090973,0.0
900,126.97251826286316,0.0
900,128.36812321662904,0.0
900,129.76372817039493,0.0
900,131.15933312416075,0.0
900,132.55493807792664,0.0
900,133.95054303169252,0.0
900,135.3461479854584,0.0
900,136.74175293922423,0.0
900,138.1373578929901,0.0
900,139.532962846756,0.0
900,140.92856780052188,0.0
900,142.32417275428773,0.0
900,143.71977770805358,0.0
900,145.11538266181947,0.0
900,146.51098761558535,0.0
900,147.9065925693512,0.0
900,149.30219752311706,10.0

1000,11.13730710029602,0.0
1000,12.532912054061889,0.0
1000,13.92851700782776,0.0
1000,15.32412196159363,0.0
1000,16.719726915359498,0.0
1000,18.115331869125367,0.0
1000,19.51093682289124,0.0
1000,20.906541776657107,0.0
1000,22.302146730422976,0.0
1000,23.697751684188844,0.0
1000,25.093356637954713,0.0
1000,26.48896159172058,0.0
1000,27.88456654548645,0.0
1000,29.28017149925232,0.0
1000,30.67577645301819,0.0
1000,32.07138140678406,0.0
1000,33.46698636054993,0.0
1000,34.8625913143158,0.0
1000,36.25819626808167,0.0
1000,37.65380122184754,0.0
1000,39.049406175613406,0.0
1000,40.445011129379274,0.0
1000,41.84061608314514,0.0
1000,43.23622103691101,0.0
1000,44.63182599067688,0.0
1000,46.02743094444275,0.0
1000,47.423035898208624,0.0
1000,48.81864085197449,0.0
1000,50.21424580574036,0.0
1000,51.60985075950623,0.0
1000,53.0054557132721,0.0
1000,54.40106066703797,0.0
1000,55.796665620803836,0.0
1000,57.192270574569704,0.0
1000,58.58787552833557,0.0
1000,59.98348048210144,0.0
1000,61.37908543586731,0.0
1000,62.77469038963318,0.0
1000,64.17029534339906,0.0
1000,65.56590029716492,0.0
1000,66.9615052509308,0.0
1000,68.35711020469665,0.0
1000,69.75271515846254,0.0
1000,71.14832011222839,0.0
1000,72.54392506599427,0.0
1000,73.93953001976013,0.0
1000,75.33513497352601,0.0
1000,76.73073992729186,0.0
1000,78.12634488105775,0.0
1000,79.5219498348236,0.0
1000,80.91755478858948,0.0
1000,82.31315974235534,0.0
1000,83.70876469612122,0.0
1000,85.10436964988709,0.0
1000,86.49997460365296,0.0
1000,87.89557955741884,0.0
1000,89.2911845111847,0.0
1000,90.68678946495058,0.0
1000,92.08239441871643,0.0
1000,93.47799937248232,0.0
1000,94.87360432624817,0.0
1000,96.26920928001405,0.0
1000,97.66481423377991,0.0
1000,99.06041918754579,0.0
1000,100.45602414131164,0.0
1000,101.85162909507753,0.0
1000,103.24723404884338,0.0
1000,104.64283900260926,0.0
1000,106.03844395637512,0.0
1000,107.434048910141,0.0
1000,108.82965386390686,0.0
1000,110.22525881767274,0.0
1000,111.6208637714386,0.0
1000,113.01646872520448,0.0
1000,114.41207367897034,0.0
1000,115.80767863273621,0.0
1000,117.2032835865021,0.0
1000,118.59888854026795,0.0
